bairro_id,data,notificados,clinicos,lab,bairro
71,Feb-13,5,2,0,Mata Galinha
71,Feb-12,2,2,0,Mata Galinha
72,Oct-12,1,0,1,Meireles
72,Oct-13,0,0,0,Meireles
72,Jan-13,3,0,0,Meireles
72,Jan-12,1,1,0,Meireles
72,May-13,10,0,0,Meireles
72,May-12,50,38,10,Meireles
72,Aug-13,15,0,0,Meireles
72,Aug-12,1,0,1,Meireles
72,Jun-13,19,1,3,Meireles
72,Jun-12,10,7,0,Meireles
72,Jul-13,16,1,3,Meireles
72,Jul-12,2,2,0,Meireles
72,Nov-13,0,0,0,Meireles
72,Nov-12,1,0,1,Meireles
72,Sep-12,0,0,0,Meireles
72,Sep-13,3,0,2,Meireles
72,Apr-13,20,5,2,Meireles
72,Apr-12,43,29,9,Meireles
72,Dec-12,1,0,1,Meireles
72,Dec-13,0,0,0,Meireles
72,Mar-12,22,14,5,Meireles
72,Mar-13,8,1,2,Meireles
72,Feb-13,5,1,0,Meireles
72,Feb-12,8,5,1,Meireles
73,Oct-12,14,10,1,Messejana
73,Oct-13,0,0,0,Messejana
73,Jan-13,14,5,0,Messejana
73,Jan-12,9,4,1,Messejana
73,May-13,120,55,6,Messejana
73,May-12,601,546,35,Messejana
73,Aug-13,48,19,5,Messejana
73,Aug-12,26,24,0,Messejana
73,Jun-13,103,24,21,Messejana
73,Jun-12,137,122,6,Messejana
73,Jul-13,87,33,12,Messejana
73,Jul-12,43,40,1,Messejana
73,Nov-13,0,0,0,Messejana
73,Nov-12,4,2,0,Messejana
73,Sep-12,16,11,1,Messejana
73,Sep-13,13,3,1,Messejana
73,Apr-13,135,55,6,Messejana
73,Apr-12,281,234,25,Messejana
73,Dec-12,12,10,0,Messejana
73,Dec-13,0,0,0,Messejana
73,Mar-12,101,83,4,Messejana
73,Mar-13,92,32,3,Messejana
73,Feb-13,25,9,0,Messejana
73,Feb-12,32,25,3,Messejana
74,Oct-12,9,3,0,Mondubim
74,Oct-13,0,0,0,Mondubim
74,Jan-13,19,10,1,Mondubim
74,Jan-12,11,6,1,Mondubim
74,May-13,130,39,37,Mondubim
74,May-12,873,717,74,Mondubim
74,Aug-13,88,19,24,Mondubim
74,Aug-12,30,12,4,Mondubim
74,Jun-13,186,52,58,Mondubim
74,Jun-12,315,233,10,Mondubim
74,Jul-13,115,21,39,Mondubim
74,Jul-12,91,52,7,Mondubim
74,Nov-13,0,0,0,Mondubim
74,Nov-12,5,1,1,Mondubim
74,Sep-12,15,8,0,Mondubim
74,Sep-13,25,2,1,Mondubim
74,Apr-13,104,20,11,Mondubim
74,Apr-12,293,242,14,Mondubim
74,Dec-12,4,1,0,Mondubim
74,Dec-13,0,0,0,Mondubim
74,Mar-12,50,27,7,Mondubim
74,Mar-13,95,17,5,Mondubim
74,Feb-13,51,15,2,Mondubim
74,Feb-12,21,18,0,Mondubim
75,Oct-12,1,0,1,Monte Castelo
75,Oct-13,0,0,0,Monte Castelo
75,Jan-13,2,0,0,Monte Castelo
75,Jan-12,7,6,1,Monte Castelo
75,May-13,10,1,1,Monte Castelo
75,May-12,106,71,17,Monte Castelo
75,Aug-13,12,6,1,Monte Castelo
75,Aug-12,0,0,0,Monte Castelo
75,Jun-13,10,3,4,Monte Castelo
75,Jun-12,14,13,1,Monte Castelo
75,Jul-13,11,6,2,Monte Castelo
75,Jul-12,3,1,1,Monte Castelo
75,Nov-13,0,0,0,Monte Castelo
75,Nov-12,0,0,0,Monte Castelo
75,Sep-12,0,0,0,Monte Castelo
75,Sep-13,0,0,0,Monte Castelo
75,Apr-13,10,4,1,Monte Castelo
75,Apr-12,74,52,16,Monte Castelo
75,Dec-12,1,1,0,Monte Castelo
75,Dec-13,0,0,0,Monte Castelo
75,Mar-12,24,18,4,Monte Castelo
75,Mar-13,3,1,0,Monte Castelo
75,Feb-13,0,0,0,Monte Castelo
75,Feb-12,14,9,2,Monte Castelo
76,Oct-12,6,3,2,Montese
76,Oct-13,0,0,0,Montese
76,Jan-13,9,2,1,Montese
76,Jan-12,17,11,2,Montese
76,May-13,34,11,1,Montese
76,May-12,398,295,53,Montese
76,Aug-13,31,16,4,Montese
76,Aug-12,12,10,0,Montese
76,Jun-13,23,6,5,Montese
76,Jun-12,30,21,2,Montese
76,Jul-13,36,14,9,Montese
76,Jul-12,20,13,1,Montese
76,Nov-13,0,0,0,Montese
76,Nov-12,11,5,0,Montese
76,Sep-12,7,6,0,Montese
76,Sep-13,15,2,3,Montese
76,Apr-13,35,11,1,Montese
76,Apr-12,307,220,38,Montese
76,Dec-12,3,0,1,Montese
76,Dec-13,0,0,0,Montese
76,Mar-12,113,78,15,Montese
76,Mar-13,13,4,1,Montese
76,Feb-13,6,2,0,Montese
76,Feb-12,20,15,2,Montese
77,Oct-12,0,0,0,Moura Brasil
77,Oct-13,0,0,0,Moura Brasil
77,Jan-13,0,0,0,Moura Brasil
77,Jan-12,1,1,0,Moura Brasil
77,May-13,0,0,0,Moura Brasil
77,May-12,7,3,1,Moura Brasil
77,Aug-13,1,0,0,Moura Brasil
77,Aug-12,0,0,0,Moura Brasil
77,Jun-13,1,0,0,Moura Brasil
77,Jun-12,2,1,1,Moura Brasil
77,Jul-13,1,0,0,Moura Brasil
77,Jul-12,0,0,0,Moura Brasil
77,Nov-13,0,0,0,Moura Brasil
77,Nov-12,0,0,0,Moura Brasil
77,Sep-12,0,0,0,Moura Brasil
77,Sep-13,0,0,0,Moura Brasil
77,Apr-13,2,0,0,Moura Brasil
77,Apr-12,4,1,0,Moura Brasil
77,Dec-12,0,0,0,Moura Brasil
77,Dec-13,0,0,0,Moura Brasil
77,Mar-12,1,0,1,Moura Brasil
77,Mar-13,1,0,0,Moura Brasil
77,Feb-13,0,0,0,Moura Brasil
77,Feb-12,0,0,0,Moura Brasil
78,Oct-12,3,2,0,Mucuripe
78,Oct-13,0,0,0,Mucuripe
78,Jan-13,3,1,0,Mucuripe
78,Jan-12,4,2,0,Mucuripe
78,May-13,2,1,1,Mucuripe
78,May-12,103,88,1,Mucuripe
78,Aug-13,0,0,0,Mucuripe
78,Aug-12,1,0,0,Mucuripe
78,Jun-13,1,0,0,Mucuripe
78,Jun-12,8,8,0,Mucuripe
78,Jul-13,4,1,0,Mucuripe
78,Jul-12,1,1,0,Mucuripe
78,Nov-13,0,0,0,Mucuripe
78,Nov-12,0,0,0,Mucuripe
78,Sep-12,0,0,0,Mucuripe
78,Sep-13,0,0,0,Mucuripe
78,Apr-13,10,3,0,Mucuripe
78,Apr-12,54,51,2,Mucuripe
78,Dec-12,0,0,0,Mucuripe
78,Dec-13,0,0,0,Mucuripe
78,Mar-12,9,7,0,Mucuripe
78,Mar-13,2,1,0,Mucuripe
78,Feb-13,0,0,0,Mucuripe
78,Feb-12,3,3,0,Mucuripe
79,Oct-12,0,0,0,Padre Andrade
79,Oct-13,0,0,0,Padre Andrade
79,Jan-13,1,0,0,Padre Andrade
79,Jan-12,10,5,1,Padre Andrade
79,May-13,14,5,1,Padre Andrade
79,May-12,75,56,4,Padre Andrade
79,Aug-13,7,4,0,Padre Andrade
79,Aug-12,3,0,0,Padre Andrade
79,Jun-13,13,7,0,Padre Andrade
79,Jun-12,21,16,1,Padre Andrade
79,Jul-13,1,1,0,Padre Andrade
79,Jul-12,8,1,0,Padre Andrade
79,Nov-13,0,0,0,Padre Andrade
79,Nov-12,0,0,0,Padre Andrade
79,Sep-12,0,0,0,Padre Andrade
79,Sep-13,6,0,0,Padre Andrade
79,Apr-13,6,3,2,Padre Andrade
79,Apr-12,106,68,7,Padre Andrade
79,Dec-12,1,1,0,Padre Andrade
79,Dec-13,0,0,0,Padre Andrade
79,Mar-12,62,52,5,Padre Andrade
79,Mar-13,4,2,0,Padre Andrade
79,Feb-13,1,1,0,Padre Andrade
79,Feb-12,31,21,5,Padre Andrade
80,Oct-12,1,1,0,Pan Americano
80,Oct-13,0,0,0,Pan Americano
80,Jan-13,2,2,0,Pan Americano
80,Jan-12,4,4,0,Pan Americano
80,May-13,16,12,0,Pan Americano
80,May-12,223,192,9,Pan Americano
80,Aug-13,21,12,4,Pan Americano
80,Aug-12,4,4,0,Pan Americano
80,Jun-13,13,6,2,Pan Americano
80,Jun-12,47,41,4,Pan Americano
80,Jul-13,17,9,5,Pan Americano
80,Jul-12,17,13,2,Pan Americano
80,Nov-13,0,0,0,Pan Americano
80,Nov-12,2,1,0,Pan Americano
80,Sep-12,1,0,0,Pan Americano
80,Sep-13,8,2,1,Pan Americano
80,Apr-13,13,5,0,Pan Americano
80,Apr-12,62,48,6,Pan Americano
80,Dec-12,3,2,0,Pan Americano
80,Dec-13,0,0,0,Pan Americano
80,Mar-12,20,14,1,Pan Americano
80,Mar-13,7,5,0,Pan Americano
80,Feb-13,5,2,1,Pan Americano
80,Feb-12,5,4,0,Pan Americano
81,Oct-12,0,0,0,Papicu
81,Oct-13,0,0,0,Papicu
81,Jan-13,2,1,0,Papicu
81,Jan-12,0,0,0,Papicu
81,May-13,9,2,2,Papicu
81,May-12,78,70,4,Papicu
81,Aug-13,15,1,3,Papicu
81,Aug-12,2,1,1,Papicu
81,Jun-13,28,1,6,Papicu
81,Jun-12,27,25,0,Papicu
81,Jul-13,13,1,4,Papicu
81,Jul-12,4,4,0,Papicu
81,Nov-13,0,0,0,Papicu
81,Nov-12,2,1,0,Papicu
81,Sep-12,0,0,0,Papicu
81,Sep-13,3,0,0,Papicu
81,Apr-13,21,11,1,Papicu
81,Apr-12,40,30,5,Papicu
81,Dec-12,0,0,0,Papicu
81,Dec-13,0,0,0,Papicu
81,Mar-12,18,14,1,Papicu
81,Mar-13,19,8,0,Papicu
81,Feb-13,8,2,1,Papicu
81,Feb-12,3,3,0,Papicu
82,Oct-12,2,2,0,Parangaba
82,Oct-13,0,0,0,Parangaba
82,Jan-13,11,7,0,Parangaba
82,Jan-12,5,4,1,Parangaba
82,May-13,35,17,5,Parangaba
82,May-12,255,204,37,Parangaba
82,Aug-13,33,13,3,Parangaba
82,Aug-12,11,7,1,Parangaba
82,Jun-13,23,8,2,Parangaba
82,Jun-12,40,33,5,Parangaba
82,Jul-13,34,17,8,Parangaba
82,Jul-12,16,13,2,Parangaba
82,Nov-13,0,0,0,Parangaba
82,Nov-12,2,2,0,Parangaba
82,Sep-12,4,4,0,Parangaba
82,Sep-13,11,4,1,Parangaba
82,Apr-13,29,13,0,Parangaba
82,Apr-12,123,93,15,Parangaba
82,Dec-12,4,3,0,Parangaba
82,Dec-13,0,0,0,Parangaba
82,Mar-12,65,54,7,Parangaba
82,Mar-13,26,14,0,Parangaba
82,Feb-13,9,2,0,Parangaba
82,Feb-12,19,16,0,Parangaba
83,Oct-12,2,0,0,Parque Araxá
83,Oct-13,0,0,0,Parque Araxá
83,Jan-13,0,0,0,Parque Araxá
83,Jan-12,3,1,0,Parque Araxá
83,May-13,19,7,9,Parque Araxá
83,May-12,229,197,16,Parque Araxá
83,Aug-13,9,3,3,Parque Araxá
83,Aug-12,3,3,0,Parque Araxá
83,Jun-13,26,12,5,Parque Araxá
83,Jun-12,10,7,1,Parque Araxá
83,Jul-13,28,17,4,Parque Araxá
83,Jul-12,1,0,0,Parque Araxá
83,Nov-13,0,0,0,Parque Araxá
83,Nov-12,3,2,0,Parque Araxá
83,Sep-12,3,3,0,Parque Araxá
83,Sep-13,3,1,0,Parque Araxá
83,Apr-13,6,2,0,Parque Araxá
83,Apr-12,80,64,9,Parque Araxá
83,Dec-12,0,0,0,Parque Araxá
83,Dec-13,0,0,0,Parque Araxá
83,Mar-12,7,2,3,Parque Araxá
83,Mar-13,1,0,0,Parque Araxá
83,Feb-13,1,0,0,Parque Araxá
83,Feb-12,3,2,1,Parque Araxá
84,Oct-12,2,2,0,Parque Dois Irmãos
84,Oct-13,0,0,0,Parque Dois Irmãos
84,Jan-13,6,2,2,Parque Dois Irmãos
84,Jan-12,11,7,3,Parque Dois Irmãos
84,May-13,14,4,1,Parque Dois Irmãos
84,May-12,112,88,7,Parque Dois Irmãos
84,Aug-13,24,7,12,Parque Dois Irmãos
84,Aug-12,5,2,0,Parque Dois Irmãos
84,Jun-13,19,6,7,Parque Dois Irmãos
84,Jun-12,34,21,3,Parque Dois Irmãos
84,Jul-13,17,6,10,Parque Dois Irmãos
84,Jul-12,15,9,2,Parque Dois Irmãos
84,Nov-13,0,0,0,Parque Dois Irmãos
84,Nov-12,1,0,0,Parque Dois Irmãos
84,Sep-12,2,2,0,Parque Dois Irmãos
84,Sep-13,4,1,0,Parque Dois Irmãos
84,Apr-13,13,2,0,Parque Dois Irmãos
84,Apr-12,29,19,4,Parque Dois Irmãos
84,Dec-12,1,1,0,Parque Dois Irmãos
84,Dec-13,0,0,0,Parque Dois Irmãos
84,Mar-12,11,6,1,Parque Dois Irmãos
84,Mar-13,11,2,1,Parque Dois Irmãos
84,Feb-13,8,3,1,Parque Dois Irmãos
84,Feb-12,10,4,4,Parque Dois Irmãos
85,Oct-12,0,0,0,Parque Iracema
85,Oct-13,0,0,0,Parque Iracema
85,Jan-13,0,0,0,Parque Iracema
85,Jan-12,0,0,0,Parque Iracema
85,May-13,1,0,0,Parque Iracema
85,May-12,12,11,1,Parque Iracema
85,Aug-13,0,0,0,Parque Iracema
85,Aug-12,0,0,0,Parque Iracema
85,Jun-13,1,0,1,Parque Iracema
85,Jun-12,3,3,0,Parque Iracema
85,Jul-13,0,0,0,Parque Iracema
85,Jul-12,0,0,0,Parque Iracema
85,Nov-13,0,0,0,Parque Iracema
85,Nov-12,0,0,0,Parque Iracema
85,Sep-12,0,0,0,Parque Iracema
85,Sep-13,0,0,0,Parque Iracema
85,Apr-13,2,0,0,Parque Iracema
85,Apr-12,2,1,0,Parque Iracema
85,Dec-12,0,0,0,Parque Iracema
85,Dec-13,0,0,0,Parque Iracema
85,Mar-12,1,1,0,Parque Iracema
85,Mar-13,1,0,0,Parque Iracema
85,Feb-13,0,0,0,Parque Iracema
85,Feb-12,0,0,0,Parque Iracema
86,Oct-12,0,0,0,Parque Manibura
86,Oct-13,0,0,0,Parque Manibura
86,Jan-13,2,1,0,Parque Manibura
86,Jan-12,1,1,0,Parque Manibura
86,May-13,6,2,2,Parque Manibura
86,May-12,24,21,1,Parque Manibura
86,Aug-13,8,2,1,Parque Manibura
86,Aug-12,1,1,0,Parque Manibura
86,Jun-13,5,2,1,Parque Manibura
86,Jun-12,4,3,0,Parque Manibura
86,Jul-13,6,1,4,Parque Manibura
86,Jul-12,2,2,0,Parque Manibura
86,Nov-13,0,0,0,Parque Manibura
86,Nov-12,1,0,0,Parque Manibura
86,Sep-12,0,0,0,Parque Manibura
86,Sep-13,0,0,0,Parque Manibura
86,Apr-13,2,0,0,Parque Manibura
86,Apr-12,10,9,0,Parque Manibura
86,Dec-12,0,0,0,Parque Manibura
86,Dec-13,0,0,0,Parque Manibura
86,Mar-12,3,2,0,Parque Manibura
86,Mar-13,2,0,0,Parque Manibura
86,Feb-13,0,0,0,Parque Manibura
86,Feb-12,1,0,1,Parque Manibura
87,Oct-12,0,0,0,Presidente Vargas
87,Oct-13,0,0,0,Presidente Vargas
87,Jan-13,4,3,0,Presidente Vargas
87,Jan-12,4,3,0,Presidente Vargas
87,May-13,23,8,3,Presidente Vargas
87,May-12,53,49,1,Presidente Vargas
87,Aug-13,22,5,3,Presidente Vargas
87,Aug-12,2,1,0,Presidente Vargas
87,Jun-13,22,11,2,Presidente Vargas
87,Jun-12,21,20,0,Presidente Vargas
87,Jul-13,37,6,3,Presidente Vargas
87,Jul-12,8,7,0,Presidente Vargas
87,Nov-13,0,0,0,Presidente Vargas
87,Nov-12,0,0,0,Presidente Vargas
87,Sep-12,1,1,0,Presidente Vargas
87,Sep-13,4,1,1,Presidente Vargas
87,Apr-13,14,5,0,Presidente Vargas
87,Apr-12,14,13,0,Presidente Vargas
87,Dec-12,1,0,0,Presidente Vargas
87,Dec-13,0,0,0,Presidente Vargas
87,Mar-12,4,3,0,Presidente Vargas
87,Mar-13,17,0,0,Presidente Vargas
87,Feb-13,11,0,0,Presidente Vargas
87,Feb-12,0,0,0,Presidente Vargas
89,Oct-12,2,1,0,Parque Santa Rosa
89,Oct-13,0,0,0,Parque Santa Rosa
89,Jan-13,8,5,0,Parque Santa Rosa
89,Jan-12,7,5,0,Parque Santa Rosa
89,May-13,32,16,2,Parque Santa Rosa
89,May-12,105,89,7,Parque Santa Rosa
89,Aug-13,31,4,6,Parque Santa Rosa
89,Aug-12,3,2,0,Parque Santa Rosa
89,Jun-13,49,16,2,Parque Santa Rosa
89,Jun-12,36,33,0,Parque Santa Rosa
89,Jul-13,66,16,7,Parque Santa Rosa
89,Jul-12,6,4,1,Parque Santa Rosa
89,Nov-13,0,0,0,Parque Santa Rosa
89,Nov-12,1,0,0,Parque Santa Rosa
89,Sep-12,0,0,0,Parque Santa Rosa
89,Sep-13,2,0,0,Parque Santa Rosa
89,Apr-13,31,12,1,Parque Santa Rosa
89,Apr-12,54,43,3,Parque Santa Rosa
89,Dec-12,0,0,0,Parque Santa Rosa
89,Dec-13,0,0,0,Parque Santa Rosa
89,Mar-12,23,15,4,Parque Santa Rosa
89,Mar-13,12,0,0,Parque Santa Rosa
89,Feb-13,15,3,0,Parque Santa Rosa
89,Feb-12,9,7,0,Parque Santa Rosa
90,Oct-12,2,2,0,Parque São José
90,Oct-13,0,0,0,Parque São José
90,Jan-13,6,4,0,Parque São José
90,Jan-12,5,5,0,Parque São José
90,May-13,16,2,1,Parque São José
90,May-12,182,165,10,Parque São José
90,Aug-13,25,4,2,Parque São José
90,Aug-12,3,3,0,Parque São José
90,Jun-13,42,9,5,Parque São José
90,Jun-12,39,36,0,Parque São José
90,Jul-13,38,11,2,Parque São José
90,Jul-12,9,8,1,Parque São José
90,Nov-13,0,0,0,Parque São José
90,Nov-12,1,0,0,Parque São José
90,Sep-12,3,3,0,Parque São José
90,Sep-13,4,1,0,Parque São José
90,Apr-13,28,7,0,Parque São José
90,Apr-12,68,64,2,Parque São José
90,Dec-12,0,0,0,Parque São José
90,Dec-13,0,0,0,Parque São José
90,Mar-12,28,24,2,Parque São José
90,Mar-13,15,0,0,Parque São José
90,Feb-13,20,6,2,Parque São José
90,Feb-12,6,6,0,Parque São José
91,Oct-12,2,0,0,Parquelândia
91,Oct-13,0,0,0,Parquelândia
91,Jan-13,3,1,0,Parquelândia
91,Jan-12,18,10,5,Parquelândia
91,May-13,37,15,7,Parquelândia
91,May-12,272,208,31,Parquelândia
91,Aug-13,28,10,7,Parquelândia
91,Aug-12,2,1,0,Parquelândia
91,Jun-13,24,12,5,Parquelândia
91,Jun-12,32,28,4,Parquelândia
91,Jul-13,33,14,10,Parquelândia
91,Jul-12,9,5,2,Parquelândia
91,Nov-13,0,0,0,Parquelândia
91,Nov-12,1,1,0,Parquelândia
91,Sep-12,1,0,0,Parquelândia
91,Sep-13,1,1,0,Parquelândia
91,Apr-13,24,14,3,Parquelândia
91,Apr-12,115,88,20,Parquelândia
91,Dec-12,1,1,0,Parquelândia
91,Dec-13,0,0,0,Parquelândia
91,Mar-12,41,23,12,Parquelândia
91,Mar-13,10,6,1,Parquelândia
91,Feb-13,5,1,1,Parquelândia
91,Feb-12,22,15,2,Parquelândia
92,Oct-12,0,0,0,Parreão
92,Oct-13,0,0,0,Parreão
92,Jan-13,1,0,0,Parreão
92,Jan-12,0,0,0,Parreão
92,May-13,0,0,0,Parreão
92,May-12,9,6,2,Parreão
92,Aug-13,1,1,0,Parreão
92,Aug-12,0,0,0,Parreão
92,Jun-13,2,0,2,Parreão
92,Jun-12,0,0,0,Parreão
92,Jul-13,0,0,0,Parreão
92,Jul-12,0,0,0,Parreão
92,Nov-13,0,0,0,Parreão
92,Nov-12,0,0,0,Parreão
92,Sep-12,0,0,0,Parreão
92,Sep-13,0,0,0,Parreão
92,Apr-13,0,0,0,Parreão
92,Apr-12,1,1,0,Parreão
92,Dec-12,0,0,0,Parreão
92,Dec-13,0,0,0,Parreão
92,Mar-12,3,1,1,Parreão
92,Mar-13,0,0,0,Parreão
92,Feb-13,0,0,0,Parreão
92,Feb-12,0,0,0,Parreão
93,Oct-12,7,5,1,Passaré
93,Oct-13,0,0,0,Passaré
93,Jan-13,12,4,0,Passaré
93,Jan-12,6,4,0,Passaré
93,May-13,47,14,14,Passaré
93,May-12,305,240,31,Passaré
93,Aug-13,34,9,11,Passaré
93,Aug-12,15,4,1,Passaré
93,Jun-13,59,14,19,Passaré
93,Jun-12,123,79,5,Passaré
93,Jul-13,53,17,20,Passaré
93,Jul-12,36,21,3,Passaré
93,Nov-13,0,0,0,Passaré
93,Nov-12,4,4,0,Passaré
93,Sep-12,7,5,0,Passaré
93,Sep-13,18,0,0,Passaré
93,Apr-13,32,14,0,Passaré
93,Apr-12,113,79,17,Passaré
93,Dec-12,5,2,0,Passaré
93,Dec-13,0,0,0,Passaré
93,Mar-12,28,17,2,Passaré
93,Mar-13,30,10,1,Passaré
93,Feb-13,23,14,0,Passaré
93,Feb-12,8,4,3,Passaré
94,Oct-12,1,1,0,Paupina
94,Oct-13,0,0,0,Paupina
94,Jan-13,0,0,0,Paupina
94,Jan-12,1,0,0,Paupina
94,May-13,32,19,1,Paupina
94,May-12,169,165,0,Paupina
94,Aug-13,10,6,1,Paupina
94,Aug-12,3,3,0,Paupina
94,Jun-13,29,20,0,Paupina
94,Jun-12,48,47,0,Paupina
94,Jul-13,26,22,2,Paupina
94,Jul-12,4,4,0,Paupina
94,Nov-13,0,0,0,Paupina
94,Nov-12,0,0,0,Paupina
94,Sep-12,0,0,0,Paupina
94,Sep-13,2,0,0,Paupina
94,Apr-13,28,12,1,Paupina
94,Apr-12,18,18,0,Paupina
94,Dec-12,2,2,0,Paupina
94,Dec-13,0,0,0,Paupina
94,Mar-12,7,7,0,Paupina
94,Mar-13,27,3,1,Paupina
94,Feb-13,7,0,0,Paupina
94,Feb-12,1,1,0,Paupina
95,Oct-12,0,0,0,Pedras
95,Oct-13,0,0,0,Pedras
95,Jan-13,0,0,0,Pedras
95,Jan-12,0,0,0,Pedras
95,May-13,10,6,0,Pedras
95,May-12,9,7,1,Pedras
95,Aug-13,3,3,0,Pedras
95,Aug-12,2,2,0,Pedras
95,Jun-13,5,4,1,Pedras
95,Jun-12,3,3,0,Pedras
95,Jul-13,6,2,0,Pedras
95,Jul-12,1,1,0,Pedras
95,Nov-13,0,0,0,Pedras
95,Nov-12,0,0,0,Pedras
95,Sep-12,1,1,0,Pedras
95,Sep-13,0,0,0,Pedras
95,Apr-13,1,1,0,Pedras
95,Apr-12,15,12,1,Pedras
95,Dec-12,1,1,0,Pedras
95,Dec-13,0,0,0,Pedras
95,Mar-12,2,2,0,Pedras
95,Mar-13,4,1,0,Pedras
95,Feb-13,1,0,0,Pedras
95,Feb-12,0,0,0,Pedras
96,Oct-12,3,2,0,Pici
96,Oct-13,0,0,0,Pici
96,Jan-13,9,8,0,Pici
96,Jan-12,11,8,1,Pici
96,May-13,26,15,3,Pici
96,May-12,230,186,21,Pici
96,Aug-13,46,23,8,Pici
96,Aug-12,5,5,0,Pici
96,Jun-13,38,16,11,Pici
96,Jun-12,53,50,3,Pici
96,Jul-13,58,39,7,Pici
96,Jul-12,15,14,0,Pici
96,Nov-13,0,0,0,Pici
96,Nov-12,3,3,0,Pici
96,Sep-12,1,1,0,Pici
96,Sep-13,16,5,1,Pici
96,Apr-13,24,13,1,Pici
96,Apr-12,85,69,8,Pici
96,Dec-12,3,3,0,Pici
96,Dec-13,0,0,0,Pici
96,Mar-12,45,34,7,Pici
